sale_date,factory,lot_number,grade,clone_type,auction_price_usd,exchange_rate,rainfall_mm,temperature_c,made_tea_kg,bp1_share
9/16/2022,Litein,LIT-303577-3814,D1,TRFK 303/577,2.43,110.06,96.1,18.4,1773,0.358
9/16/2022,Litein,LIT-318-6865,BP1,TRFK 31/8,2.78,110.06,96.1,18.4,979,0.332
9/16/2022,Litein,LIT-318-7848,PF1,TRFK 31/8,2.71,110.06,96.1,18.4,2864,0.364
9/16/2022,Litein,LIT-318-8393,PD,TRFK 31/8,2.41,110.06,96.1,18.4,1496,0.312
9/16/2022,Litein,LIT-318-4860,D1,TRFK 31/8,2.3,110.06,96.1,18.4,3406,0.338
9/16/2022,Litein,LIT-1219-6681,BP1,TRFK 12/19,2.18,110.06,96.1,18.4,1542,0.283
9/16/2022,Litein,LIT-1219-3383,PF1,TRFK 12/19,2.58,110.06,96.1,18.4,2151,0.345
9/16/2022,Litein,LIT-1219-9738,PD,TRFK 12/19,2.15,110.06,96.1,18.4,2337,0.263
9/16/2022,Litein,LIT-1219-2644,D1,TRFK 12/19,2.16,110.06,96.1,18.4,3420,0.306
9/16/2022,Litein,LIT-79-1891,BP1,TRFK 7/9,3.36,110.06,96.1,18.4,1088,0.292
9/16/2022,Litein,LIT-79-5372,PF1,TRFK 7/9,2.25,110.06,96.1,18.4,2034,0.347
9/16/2022,Litein,LIT-79-1025,PD,TRFK 7/9,1.66,110.06,96.1,18.4,1553,0.328
9/16/2022,Litein,LIT-79-2074,D1,TRFK 7/9,1.51,110.06,96.1,18.4,2862,0.308
9/16/2022,Kapkatet,KAP-68-6325,BP1,TRFK 6/8,2.6,110.06,96.1,18.4,1405,0.438
9/16/2022,Kapkatet,KAP-68-4521,PF1,TRFK 6/8,3.28,110.06,96.1,18.4,1473,0.433
9/16/2022,Kapkatet,KAP-68-2211,PD,TRFK 6/8,3.03,110.06,96.1,18.4,3037,0.404
9/16/2022,Kapkatet,KAP-68-9252,D1,TRFK 6/8,2.37,110.06,96.1,18.4,1767,0.419
9/16/2022,Kapkatet,KAP-303577-9164,BP1,TRFK 303/577,2.88,110.06,96.1,18.4,1606,0.372
9/16/2022,Kapkatet,KAP-303577-8195,PF1,TRFK 303/577,2.73,110.06,96.1,18.4,3191,0.437
9/16/2022,Kapkatet,KAP-303577-4806,PD,TRFK 303/577,2.66,110.06,96.1,18.4,2210,0.316
9/16/2022,Kapkatet,KAP-303577-2294,D1,TRFK 303/577,2.69,110.06,96.1,18.4,2301,0.41
9/16/2022,Kapkatet,KAP-318-5303,BP1,TRFK 31/8,3.17,110.06,96.1,18.4,3686,0.359
9/16/2022,Kapkatet,KAP-318-5512,PF1,TRFK 31/8,3.02,110.06,96.1,18.4,2873,0.267
9/16/2022,Kapkatet,KAP-318-6981,PD,TRFK 31/8,2.2,110.06,96.1,18.4,1859,0.358
9/16/2022,Kapkatet,KAP-318-7087,D1,TRFK 31/8,2.52,110.06,96.1,18.4,1242,0.329
9/16/2022,Kapkatet,KAP-1219-3372,BP1,TRFK 12/19,2.88,110.06,96.1,18.4,2055,0.305
9/16/2022,Kapkatet,KAP-1219-1407,PF1,TRFK 12/19,2.34,110.06,96.1,18.4,3649,0.299
9/16/2022,Kapkatet,KAP-1219-4734,PD,TRFK 12/19,2.38,110.06,96.1,18.4,1080,0.324
9/16/2022,Kapkatet,KAP-1219-2378,D1,TRFK 12/19,2.29,110.06,96.1,18.4,1973,0.287
9/16/2022,Kapkatet,KAP-79-8336,BP1,TRFK 7/9,1.91,110.06,96.1,18.4,2550,0.284
9/16/2022,Kapkatet,KAP-79-9716,PF1,TRFK 7/9,2.55,110.06,96.1,18.4,2592,0.343
9/16/2022,Kapkatet,KAP-79-2281,PD,TRFK 7/9,2.52,110.06,96.1,18.4,2349,0.314
9/16/2022,Kapkatet,KAP-79-3576,D1,TRFK 7/9,2.03,110.06,96.1,18.4,2865,0.318
9/16/2022,Momul,MOM-68-2087,BP1,TRFK 6/8,2.71,110.06,96.1,18.4,3038,0.399
9/16/2022,Momul,MOM-68-7083,PF1,TRFK 6/8,3.22,110.06,96.1,18.4,2787,0.475
9/16/2022,Momul,MOM-68-9441,PD,TRFK 6/8,2.56,110.06,96.1,18.4,1267,0.448
9/16/2022,Momul,MOM-68-1476,D1,TRFK 6/8,2.77,110.06,96.1,18.4,2215,0.403
9/16/2022,Momul,MOM-303577-2479,BP1,TRFK 303/577,2.86,110.06,96.1,18.4,3653,0.355
9/16/2022,Momul,MOM-303577-8330,PF1,TRFK 303/577,2.87,110.06,96.1,18.4,1665,0.387
9/16/2022,Momul,MOM-303577-6465,PD,TRFK 303/577,2.63,110.06,96.1,18.4,3430,0.371
9/16/2022,Momul,MOM-303577-1925,D1,TRFK 303/577,2.55,110.06,96.1,18.4,2415,0.435
9/16/2022,Momul,MOM-318-2554,BP1,TRFK 31/8,3.04,110.06,96.1,18.4,3155,0.313
9/16/2022,Momul,MOM-318-3284,PF1,TRFK 31/8,2.32,110.06,96.1,18.4,2696,0.305
9/16/2022,Momul,MOM-318-5693,PD,TRFK 31/8,2.52,110.06,96.1,18.4,2135,0.329
9/16/2022,Momul,MOM-318-9269,D1,TRFK 31/8,2.05,110.06,96.1,18.4,3304,0.321
9/16/2022,Momul,MOM-1219-9313,BP1,TRFK 12/19,2.33,110.06,96.1,18.4,1573,0.3
9/16/2022,Momul,MOM-1219-2319,PF1,TRFK 12/19,2.28,110.06,96.1,18.4,1288,0.323
9/16/2022,Momul,MOM-1219-3559,PD,TRFK 12/19,2.24,110.06,96.1,18.4,3273,0.256
9/16/2022,Momul,MOM-1219-4210,D1,TRFK 12/19,2.69,110.06,96.1,18.4,3076,0.298
9/16/2022,Momul,MOM-79-2155,BP1,TRFK 7/9,2.2,110.06,96.1,18.4,3366,0.222
9/16/2022,Momul,MOM-79-1410,PF1,TRFK 7/9,2.06,110.06,96.1,18.4,2106,0.246
9/16/2022,Momul,MOM-79-8747,PD,TRFK 7/9,1.64,110.06,96.1,18.4,3323,0.267
9/16/2022,Momul,MOM-79-9774,D1,TRFK 7/9,2.01,110.06,96.1,18.4,1658,0.316
9/16/2022,Kapsara,KAP-68-5536,BP1,TRFK 6/8,3.23,110.06,96.1,18.4,1207,0.363
9/16/2022,Kapsara,KAP-68-1907,PF1,TRFK 6/8,2.65,110.06,96.1,18.4,3177,0.404
9/16/2022,Kapsara,KAP-68-9876,PD,TRFK 6/8,2.92,110.06,96.1,18.4,3537,0.475
9/16/2022,Kapsara,KAP-68-2403,D1,TRFK 6/8,2.86,110.06,96.1,18.4,3068,0.406
9/16/2022,Kapsara,KAP-303577-8970,BP1,TRFK 303/577,2.81,110.06,96.1,18.4,3514,0.327
9/16/2022,Kapsara,KAP-303577-5398,PF1,TRFK 303/577,3.11,110.06,96.1,18.4,1378,0.368
9/16/2022,Kapsara,KAP-303577-6772,PD,TRFK 303/577,2.96,110.06,96.1,18.4,3230,0.316
9/16/2022,Kapsara,KAP-303577-2009,D1,TRFK 303/577,2.78,110.06,96.1,18.4,1844,0.373
9/16/2022,Kapsara,KAP-318-3852,BP1,TRFK 31/8,2.78,110.06,96.1,18.4,3183,0.37
9/16/2022,Kapsara,KAP-318-8554,PF1,TRFK 31/8,2.78,110.06,96.1,18.4,3589,0.312
9/16/2022,Kapsara,KAP-318-2499,PD,TRFK 31/8,2.58,110.06,96.1,18.4,3779,0.395
9/16/2022,Kapsara,KAP-318-1953,D1,TRFK 31/8,1.92,110.06,96.1,18.4,965,0.294
9/16/2022,Kapsara,KAP-1219-5478,BP1,TRFK 12/19,2.33,110.06,96.1,18.4,1991,0.281
9/16/2022,Kapsara,KAP-1219-4229,PF1,TRFK 12/19,2.89,110.06,96.1,18.4,2124,0.284
9/16/2022,Kapsara,KAP-1219-9910,PD,TRFK 12/19,2.32,110.06,96.1,18.4,3426,0.332
9/16/2022,Kapsara,KAP-1219-4372,D1,TRFK 12/19,1.85,110.06,96.1,18.4,3681,0.317
9/16/2022,Kapsara,KAP-79-8822,BP1,TRFK 7/9,2.61,110.06,96.1,18.4,3304,0.306
9/16/2022,Kapsara,KAP-79-9944,PF1,TRFK 7/9,2.01,110.06,96.1,18.4,3386,0.299
9/16/2022,Kapsara,KAP-79-4009,PD,TRFK 7/9,1.8,110.06,96.1,18.4,1699,0.261
9/16/2022,Kapsara,KAP-79-7344,D1,TRFK 7/9,2.21,110.06,96.1,18.4,2415,0.24
9/16/2022,Chebut,CHE-68-2953,BP1,TRFK 6/8,2.65,110.06,96.1,18.4,3172,0.43
9/16/2022,Chebut,CHE-68-8150,PF1,TRFK 6/8,2.86,110.06,96.1,18.4,1022,0.398
9/16/2022,Chebut,CHE-68-9061,PD,TRFK 6/8,2.77,110.06,96.1,18.4,1262,0.411
9/16/2022,Chebut,CHE-68-9975,D1,TRFK 6/8,3.19,110.06,96.1,18.4,1840,0.41
9/16/2022,Chebut,CHE-303577-6001,BP1,TRFK 303/577,2.7,110.06,96.1,18.4,2703,0.417
9/16/2022,Chebut,CHE-303577-9705,PF1,TRFK 303/577,2.93,110.06,96.1,18.4,2126,0.33
9/16/2022,Chebut,CHE-303577-8021,PD,TRFK 303/577,2.3,110.06,96.1,18.4,2799,0.377
9/16/2022,Chebut,CHE-303577-9308,D1,TRFK 303/577,2.69,110.06,96.1,18.4,2046,0.414
9/16/2022,Chebut,CHE-318-3008,BP1,TRFK 31/8,2.83,110.06,96.1,18.4,2311,0.267
9/16/2022,Chebut,CHE-318-9832,PF1,TRFK 31/8,2.19,110.06,96.1,18.4,3427,0.34
9/16/2022,Chebut,CHE-318-4601,PD,TRFK 31/8,2.84,110.06,96.1,18.4,3781,0.334
9/16/2022,Chebut,CHE-318-3975,D1,TRFK 31/8,2.18,110.06,96.1,18.4,2672,0.37
9/16/2022,Chebut,CHE-1219-3330,BP1,TRFK 12/19,2.39,110.06,96.1,18.4,3778,0.274
9/16/2022,Chebut,CHE-1219-8904,PF1,TRFK 12/19,3.23,110.06,96.1,18.4,2978,0.264
9/16/2022,Chebut,CHE-1219-5793,PD,TRFK 12/19,2.45,110.06,96.1,18.4,2225,0.292
9/16/2022,Chebut,CHE-1219-3558,D1,TRFK 12/19,2.57,110.06,96.1,18.4,3634,0.321
9/16/2022,Chebut,CHE-79-5405,BP1,TRFK 7/9,2.47,110.06,96.1,18.4,1523,0.277
9/16/2022,Chebut,CHE-79-3716,PF1,TRFK 7/9,2.42,110.06,96.1,18.4,3379,0.286
9/16/2022,Chebut,CHE-79-3821,PD,TRFK 7/9,2.21,110.06,96.1,18.4,3043,0.268
9/16/2022,Chebut,CHE-79-1527,D1,TRFK 7/9,2.02,110.06,96.1,18.4,1567,0.288
9/23/2022,Tegat,TEG-68-5886,BP1,TRFK 6/8,3.18,108.32,143.6,18.4,3211,0.408
9/23/2022,Tegat,TEG-68-1759,PF1,TRFK 6/8,2.67,108.32,143.6,18.4,2007,0.457
9/23/2022,Tegat,TEG-68-6312,PD,TRFK 6/8,3,108.32,143.6,18.4,3666,0.48
9/23/2022,Tegat,TEG-68-4592,D1,TRFK 6/8,2.23,108.32,143.6,18.4,1251,0.357
9/23/2022,Tegat,TEG-303577-9714,BP1,TRFK 303/577,3.07,108.32,143.6,18.4,3602,0.363
9/23/2022,Tegat,TEG-303577-6040,PF1,TRFK 303/577,2.73,108.32,143.6,18.4,1782,0.328
9/23/2022,Tegat,TEG-303577-4395,PD,TRFK 303/577,2.33,108.32,143.6,18.4,2712,0.422
9/23/2022,Tegat,TEG-303577-3995,D1,TRFK 303/577,2.56,108.32,143.6,18.4,3583,0.305
9/23/2022,Tegat,TEG-318-3717,BP1,TRFK 31/8,3.09,108.32,143.6,18.4,2496,0.3
9/23/2022,Tegat,TEG-318-6519,PF1,TRFK 31/8,2.08,108.32,143.6,18.4,1859,0.306
9/23/2022,Tegat,TEG-318-1997,PD,TRFK 31/8,2.46,108.32,143.6,18.4,1413,0.346
9/23/2022,Tegat,TEG-318-4134,D1,TRFK 31/8,2.36,108.32,143.6,18.4,2994,0.28
9/23/2022,Tegat,TEG-1219-9884,BP1,TRFK 12/19,2.71,108.32,143.6,18.4,2385,0.264
9/23/2022,Tegat,TEG-1219-2151,PF1,TRFK 12/19,2.57,108.32,143.6,18.4,1815,0.303
9/23/2022,Tegat,TEG-1219-2272,PD,TRFK 12/19,2.93,108.32,143.6,18.4,1221,0.271
9/23/2022,Tegat,TEG-1219-2178,D1,TRFK 12/19,2.86,108.32,143.6,18.4,1860,0.319
9/23/2022,Tegat,TEG-79-5742,BP1,TRFK 7/9,3.02,108.32,143.6,18.4,1605,0.308
9/23/2022,Tegat,TEG-79-3379,PF1,TRFK 7/9,2.84,108.32,143.6,18.4,1786,0.372
9/23/2022,Tegat,TEG-79-8122,PD,TRFK 7/9,2.38,108.32,143.6,18.4,1257,0.293
9/23/2022,Tegat,TEG-79-6006,D1,TRFK 7/9,1.92,108.32,143.6,18.4,2247,0.299
9/23/2022,Litein,LIT-68-7730,BP1,TRFK 6/8,2.89,108.32,143.6,18.4,1483,0.453
9/23/2022,Litein,LIT-68-5628,PF1,TRFK 6/8,2.72,108.32,143.6,18.4,2018,0.438
9/23/2022,Litein,LIT-68-2064,PD,TRFK 6/8,2.71,108.32,143.6,18.4,2760,0.421
9/23/2022,Litein,LIT-68-2286,D1,TRFK 6/8,2.45,108.32,143.6,18.4,1157,0.428
9/23/2022,Litein,LIT-303577-2785,BP1,TRFK 303/577,2.37,108.32,143.6,18.4,2876,0.318
9/23/2022,Litein,LIT-303577-8069,PF1,TRFK 303/577,2.34,108.32,143.6,18.4,2844,0.372
9/23/2022,Litein,LIT-303577-8031,PD,TRFK 303/577,2.6,108.32,143.6,18.4,2685,0.357
9/23/2022,Litein,LIT-303577-6653,D1,TRFK 303/577,2.67,108.32,143.6,18.4,3098,0.409
9/23/2022,Litein,LIT-318-7087,BP1,TRFK 31/8,3.1,108.32,143.6,18.4,2380,0.275
9/23/2022,Litein,LIT-318-1241,PF1,TRFK 31/8,2.4,108.32,143.6,18.4,2739,0.313
9/23/2022,Litein,LIT-318-5551,PD,TRFK 31/8,2.19,108.32,143.6,18.4,2726,0.425
9/23/2022,Litein,LIT-318-7959,D1,TRFK 31/8,2.28,108.32,143.6,18.4,3438,0.294
9/23/2022,Litein,LIT-1219-7966,BP1,TRFK 12/19,3.11,108.32,143.6,18.4,1388,0.328
9/23/2022,Litein,LIT-1219-5730,PF1,TRFK 12/19,3.03,108.32,143.6,18.4,2417,0.289
9/23/2022,Litein,LIT-1219-5791,PD,TRFK 12/19,3.05,108.32,143.6,18.4,1733,0.222
9/23/2022,Litein,LIT-1219-4544,D1,TRFK 12/19,2.49,108.32,143.6,18.4,2135,0.331
9/23/2022,Litein,LIT-79-6662,BP1,TRFK 7/9,2.7,108.32,143.6,18.4,2222,0.289
9/23/2022,Litein,LIT-79-4599,PF1,TRFK 7/9,2.5,108.32,143.6,18.4,1806,0.3
9/23/2022,Litein,LIT-79-1177,PD,TRFK 7/9,2.9,108.32,143.6,18.4,2820,0.281
9/23/2022,Litein,LIT-79-7281,D1,TRFK 7/9,2.66,108.32,143.6,18.4,1919,0.312
9/23/2022,Kapkatet,KAP-68-3857,BP1,TRFK 6/8,3.07,108.32,143.6,18.4,2657,0.429
9/23/2022,Kapkatet,KAP-68-7767,PF1,TRFK 6/8,2.91,108.32,143.6,18.4,1970,0.394
9/23/2022,Kapkatet,KAP-68-3705,PD,TRFK 6/8,3.05,108.32,143.6,18.4,1366,0.368
9/23/2022,Kapkatet,KAP-68-3310,D1,TRFK 6/8,2.65,108.32,143.6,18.4,3758,0.44
9/23/2022,Kapkatet,KAP-303577-3374,BP1,TRFK 303/577,2.93,108.32,143.6,18.4,3334,0.431
9/23/2022,Kapkatet,KAP-303577-6196,PF1,TRFK 303/577,3.08,108.32,143.6,18.4,1584,0.388
9/23/2022,Kapkatet,KAP-303577-9354,PD,TRFK 303/577,2.66,108.32,143.6,18.4,2175,0.36
9/23/2022,Kapkatet,KAP-303577-3530,D1,TRFK 303/577,2.61,108.32,143.6,18.4,2748,0.329
9/23/2022,Kapkatet,KAP-318-3279,BP1,TRFK 31/8,2.82,108.32,143.6,18.4,1040,0.332
9/23/2022,Kapkatet,KAP-318-3829,PF1,TRFK 31/8,2.78,108.32,143.6,18.4,2657,0.31
9/23/2022,Kapkatet,KAP-318-4176,PD,TRFK 31/8,2.43,108.32,143.6,18.4,1232,0.311
9/23/2022,Kapkatet,KAP-318-4646,D1,TRFK 31/8,2.24,108.32,143.6,18.4,964,0.361
9/23/2022,Kapkatet,KAP-1219-1638,BP1,TRFK 12/19,2.77,108.32,143.6,18.4,2666,0.345
9/23/2022,Kapkatet,KAP-1219-7344,PF1,TRFK 12/19,2.88,108.32,143.6,18.4,2939,0.343
9/23/2022,Kapkatet,KAP-1219-8182,PD,TRFK 12/19,2.54,108.32,143.6,18.4,2396,0.313
9/23/2022,Kapkatet,KAP-1219-5435,D1,TRFK 12/19,2.31,108.32,143.6,18.4,3331,0.307
9/23/2022,Kapkatet,KAP-79-3124,BP1,TRFK 7/9,2.4,108.32,143.6,18.4,3789,0.298
9/23/2022,Kapkatet,KAP-79-1313,PF1,TRFK 7/9,2.27,108.32,143.6,18.4,3353,0.297
9/23/2022,Kapkatet,KAP-79-2146,PD,TRFK 7/9,2.17,108.32,143.6,18.4,1892,0.287
9/23/2022,Kapkatet,KAP-79-1716,D1,TRFK 7/9,2.27,108.32,143.6,18.4,926,0.339
9/23/2022,Momul,MOM-68-9907,BP1,TRFK 6/8,2.86,108.32,143.6,18.4,2139,0.377
9/23/2022,Momul,MOM-68-4006,PF1,TRFK 6/8,3.07,108.32,143.6,18.4,3187,0.404
9/23/2022,Momul,MOM-68-2167,PD,TRFK 6/8,2.68,108.32,143.6,18.4,2374,0.376
9/23/2022,Momul,MOM-68-1422,D1,TRFK 6/8,2.19,108.32,143.6,18.4,2988,0.346
9/23/2022,Momul,MOM-303577-4385,BP1,TRFK 303/577,3.13,108.32,143.6,18.4,1244,0.374
9/23/2022,Momul,MOM-303577-4162,PF1,TRFK 303/577,3.13,108.32,143.6,18.4,3442,0.436
9/23/2022,Momul,MOM-303577-6248,PD,TRFK 303/577,2.55,108.32,143.6,18.4,2313,0.377
9/23/2022,Momul,MOM-303577-5711,D1,TRFK 303/577,3.03,108.32,143.6,18.4,1438,0.362
9/23/2022,Momul,MOM-318-9632,BP1,TRFK 31/8,2.88,108.32,143.6,18.4,1818,0.337
9/23/2022,Momul,MOM-318-1917,PF1,TRFK 31/8,3.53,108.32,143.6,18.4,2212,0.375
9/23/2022,Momul,MOM-318-8501,PD,TRFK 31/8,2.8,108.32,143.6,18.4,2176,0.325
9/23/2022,Momul,MOM-318-7189,D1,TRFK 31/8,2.78,108.32,143.6,18.4,1292,0.352
9/23/2022,Momul,MOM-1219-4556,BP1,TRFK 12/19,2.05,108.32,143.6,18.4,2133,0.31
9/23/2022,Momul,MOM-1219-4154,PF1,TRFK 12/19,2.51,108.32,143.6,18.4,2422,0.286
9/23/2022,Momul,MOM-1219-9641,PD,TRFK 12/19,2.21,108.32,143.6,18.4,1687,0.284
9/23/2022,Momul,MOM-1219-2788,D1,TRFK 12/19,3.12,108.32,143.6,18.4,2914,0.266
9/23/2022,Momul,MOM-79-7217,BP1,TRFK 7/9,3.34,108.32,143.6,18.4,1921,0.281
9/23/2022,Momul,MOM-79-6110,PF1,TRFK 7/9,2.77,108.32,143.6,18.4,3773,0.272
9/23/2022,Momul,MOM-79-9114,PD,TRFK 7/9,2.08,108.32,143.6,18.4,1345,0.293
9/23/2022,Momul,MOM-79-4778,D1,TRFK 7/9,2.17,108.32,143.6,18.4,3471,0.317
9/23/2022,Kapsara,KAP-68-3598,BP1,TRFK 6/8,3.09,108.32,143.6,18.4,3087,0.425
9/23/2022,Kapsara,KAP-68-8263,PF1,TRFK 6/8,3.32,108.32,143.6,18.4,2033,0.402
9/23/2022,Kapsara,KAP-68-1659,PD,TRFK 6/8,2.36,108.32,143.6,18.4,2900,0.404
9/23/2022,Kapsara,KAP-68-9536,D1,TRFK 6/8,2.67,108.32,143.6,18.4,1056,0.432
9/23/2022,Kapsara,KAP-303577-5865,BP1,TRFK 303/577,2.75,108.32,143.6,18.4,2203,0.401
9/23/2022,Kapsara,KAP-303577-4431,PF1,TRFK 303/577,3.15,108.32,143.6,18.4,2856,0.389
9/23/2022,Kapsara,KAP-303577-4301,PD,TRFK 303/577,2.16,108.32,143.6,18.4,1197,0.359
9/23/2022,Kapsara,KAP-303577-5947,D1,TRFK 303/577,2.88,108.32,143.6,18.4,1860,0.351
9/23/2022,Kapsara,KAP-318-4935,BP1,TRFK 31/8,2.79,108.32,143.6,18.4,2370,0.313
9/23/2022,Kapsara,KAP-318-7995,PF1,TRFK 31/8,3.32,108.32,143.6,18.4,2835,0.344
9/23/2022,Kapsara,KAP-318-5944,PD,TRFK 31/8,2.41,108.32,143.6,18.4,1841,0.383
9/23/2022,Kapsara,KAP-318-6341,D1,TRFK 31/8,3,108.32,143.6,18.4,3359,0.379
9/23/2022,Kapsara,KAP-1219-8960,BP1,TRFK 12/19,2.86,108.32,143.6,18.4,2284,0.297
9/23/2022,Kapsara,KAP-1219-5338,PF1,TRFK 12/19,2.47,108.32,143.6,18.4,3370,0.333
9/23/2022,Kapsara,KAP-1219-9213,PD,TRFK 12/19,3,108.32,143.6,18.4,3489,0.296
9/23/2022,Kapsara,KAP-1219-6064,D1,TRFK 12/19,1.42,108.32,143.6,18.4,2948,0.286
9/23/2022,Kapsara,KAP-79-4835,BP1,TRFK 7/9,2.1,108.32,143.6,18.4,3195,0.234
9/23/2022,Kapsara,KAP-79-8949,PF1,TRFK 7/9,2.22,108.32,143.6,18.4,3648,0.322
9/23/2022,Kapsara,KAP-79-2666,PD,TRFK 7/9,2.06,108.32,143.6,18.4,3185,0.287
9/23/2022,Kapsara,KAP-79-8476,D1,TRFK 7/9,2.56,108.32,143.6,18.4,3724,0.279
9/23/2022,Chebut,CHE-68-3029,BP1,TRFK 6/8,2.64,108.32,143.6,18.4,2029,0.419
9/23/2022,Chebut,CHE-68-3925,PF1,TRFK 6/8,2.97,108.32,143.6,18.4,3596,0.46
9/23/2022,Chebut,CHE-68-4364,PD,TRFK 6/8,2.8,108.32,143.6,18.4,2302,0.404
9/23/2022,Chebut,CHE-68-7793,D1,TRFK 6/8,3.13,108.32,143.6,18.4,2124,0.457
9/23/2022,Chebut,CHE-303577-3143,BP1,TRFK 303/577,2.62,108.32,143.6,18.4,3222,0.356
9/23/2022,Chebut,CHE-303577-3808,PF1,TRFK 303/577,2.83,108.32,143.6,18.4,970,0.363
9/23/2022,Chebut,CHE-303577-8741,PD,TRFK 303/577,2.57,108.32,143.6,18.4,3273,0.374
9/23/2022,Chebut,CHE-303577-8064,D1,TRFK 303/577,2.87,108.32,143.6,18.4,3718,0.392
9/23/2022,Chebut,CHE-318-2386,BP1,TRFK 31/8,3.23,108.32,143.6,18.4,1675,0.321
9/23/2022,Chebut,CHE-318-3405,PF1,TRFK 31/8,2.96,108.32,143.6,18.4,3733,0.339
9/23/2022,Chebut,CHE-318-2230,PD,TRFK 31/8,2.2,108.32,143.6,18.4,3795,0.335
9/23/2022,Chebut,CHE-318-3985,D1,TRFK 31/8,2.02,108.32,143.6,18.4,902,0.379
9/23/2022,Chebut,CHE-1219-9997,BP1,TRFK 12/19,3.33,108.32,143.6,18.4,2005,0.336
9/23/2022,Chebut,CHE-1219-8002,PF1,TRFK 12/19,2.68,108.32,143.6,18.4,2218,0.233
9/23/2022,Chebut,CHE-1219-3432,PD,TRFK 12/19,3.02,108.32,143.6,18.4,2574,0.348
9/23/2022,Chebut,CHE-1219-9699,D1,TRFK 12/19,2.52,108.32,143.6,18.4,1601,0.311
9/23/2022,Chebut,CHE-79-4722,BP1,TRFK 7/9,3.38,108.32,143.6,18.4,3429,0.262
9/23/2022,Chebut,CHE-79-4531,PF1,TRFK 7/9,2.13,108.32,143.6,18.4,2738,0.274
9/23/2022,Chebut,CHE-79-6348,PD,TRFK 7/9,2.78,108.32,143.6,18.4,3183,0.221
9/23/2022,Chebut,CHE-79-6151,D1,TRFK 7/9,2.38,108.32,143.6,18.4,2105,0.281
9/30/2022,Tegat,TEG-68-1747,BP1,TRFK 6/8,2.68,115.44,129.5,19.2,1624,0.434
9/30/2022,Tegat,TEG-68-3972,PF1,TRFK 6/8,2.71,115.44,129.5,19.2,2517,0.361
9/30/2022,Tegat,TEG-68-9242,PD,TRFK 6/8,2.59,115.44,129.5,19.2,3016,0.36
9/30/2022,Tegat,TEG-68-1878,D1,TRFK 6/8,2.52,115.44,129.5,19.2,2034,0.43
9/30/2022,Tegat,TEG-303577-8957,BP1,TRFK 303/577,2.48,115.44,129.5,19.2,2284,0.332
9/30/2022,Tegat,TEG-303577-7007,PF1,TRFK 303/577,2.95,115.44,129.5,19.2,3544,0.363
9/30/2022,Tegat,TEG-303577-4352,PD,TRFK 303/577,3.04,115.44,129.5,19.2,1802,0.392
9/30/2022,Tegat,TEG-303577-7736,D1,TRFK 303/577,2.68,115.44,129.5,19.2,2997,0.333
9/30/2022,Tegat,TEG-318-4131,BP1,TRFK 31/8,2.38,115.44,129.5,19.2,1701,0.408
9/30/2022,Tegat,TEG-318-8087,PF1,TRFK 31/8,2.25,115.44,129.5,19.2,2147,0.355
9/30/2022,Tegat,TEG-318-4413,PD,TRFK 31/8,2.58,115.44,129.5,19.2,3324,0.31
9/30/2022,Tegat,TEG-318-2133,D1,TRFK 31/8,2.12,115.44,129.5,19.2,2050,0.384
9/30/2022,Tegat,TEG-1219-4182,BP1,TRFK 12/19,2.41,115.44,129.5,19.2,1991,0.264
9/30/2022,Tegat,TEG-1219-4461,PF1,TRFK 12/19,3.02,115.44,129.5,19.2,1343,0.338
9/30/2022,Tegat,TEG-1219-6131,PD,TRFK 12/19,2.28,115.44,129.5,19.2,2006,0.247
9/30/2022,Tegat,TEG-1219-4287,D1,TRFK 12/19,1.44,115.44,129.5,19.2,3684,0.303
9/30/2022,Tegat,TEG-79-6034,BP1,TRFK 7/9,2.45,115.44,129.5,19.2,3057,0.248
9/30/2022,Tegat,TEG-79-7780,PF1,TRFK 7/9,2.66,115.44,129.5,19.2,2339,0.258
9/30/2022,Tegat,TEG-79-1847,PD,TRFK 7/9,2.41,115.44,129.5,19.2,2045,0.276
9/30/2022,Tegat,TEG-79-7410,D1,TRFK 7/9,2.75,115.44,129.5,19.2,2142,0.323
9/30/2022,Litein,LIT-68-6514,BP1,TRFK 6/8,2.91,115.44,129.5,19.2,1990,0.468
9/30/2022,Litein,LIT-68-7740,PF1,TRFK 6/8,2.78,115.44,129.5,19.2,923,0.468
9/30/2022,Litein,LIT-68-3635,PD,TRFK 6/8,2.88,115.44,129.5,19.2,1446,0.284
9/30/2022,Litein,LIT-68-5992,D1,TRFK 6/8,2.62,115.44,129.5,19.2,990,0.419
9/30/2022,Litein,LIT-303577-1379,BP1,TRFK 303/577,2.88,115.44,129.5,19.2,1655,0.404
9/30/2022,Litein,LIT-303577-9702,PF1,TRFK 303/577,2.54,115.44,129.5,19.2,1168,0.407
9/30/2022,Litein,LIT-303577-6364,PD,TRFK 303/577,2.64,115.44,129.5,19.2,3775,0.421
9/30/2022,Litein,LIT-303577-3464,D1,TRFK 303/577,2.67,115.44,129.5,19.2,3129,0.415
9/30/2022,Litein,LIT-318-2381,BP1,TRFK 31/8,2.65,115.44,129.5,19.2,2921,0.378
9/30/2022,Litein,LIT-318-5534,PF1,TRFK 31/8,2.29,115.44,129.5,19.2,2337,0.266
9/30/2022,Litein,LIT-318-1830,PD,TRFK 31/8,2.58,115.44,129.5,19.2,1082,0.406
